id,title,subtitle,authors,publisher,published_date,category
9.78332E+12,Arabic Language Processing: From Theory to Practice,"6th International Conference, ICALP 2017, Fez, Morocco, October 11–12, 2017, Proceedings","Abdelmonaime Lachkar, Karim Bouzoubaa, Azzedine Mazroui, Abdelfettah Hamdani, Abdelhak Lekhouaja",Springer,1/2/2018,NLP
1800563353,Mastering SpaCy,An End-To-end Practical Guide to Implementing NLP Applications Using the Python Ecosystem,Duygu Altinok,Packt Publishing,7/9/2021,NLP
9.78303E+12,Automatic Text Simplification,,Horacio Saggion,Springer Nature,5/31/2022,NLP
UCAL:B4372836,Automated Language Processing,,H. Borko,New York : Wiley,1/1/1967,NLP
9.7814E+12,"Advances and Innovations in Systems, Computing Sciences and Software Engineering",,Khaled Elleithy,Springer Science & Business Media,8/28/2007,NLP
9.78163E+12,A Guide to the Project Management Body of Knowledge (PMBOK® Guide) – Seventh Edition and The Standard for Project Management (BRAZILIAN PORTUGUESE),,Project Management Institute Project Management Institute,Project Management Institute,8/1/2021,NLP
9.78013E+12,Progress and Challenges in Precision Medicine,,"Mukesh Verma, Debmalya Barh",Academic Press,12/22/2016,NLP
1484289307,Pro Deep Learning with TensorFlow 2.0,A Mathematical Approach to Advanced Artificial Intelligence in Python,Santanu Pattanayak,Apress,1/1/2023,NLP
1003093450,Supervised Machine Learning for Text Analysis in R,,"Emil Hvitfeldt, Julia Sigle",CRC Press,10/1/2021,NLP
1484249461,Mastering Machine Learning with Python in Six Steps,A Practical Implementation Guide to Predictive Data Analytics Using Python,Manohar Swamynathan,Apress,10/2/2019,NLP
1681738139,Natural Language Processing for Social Media: Third Edition,,"Anna Atefeh Farzindar, Diana Inkpen",Synthesis Lectures on Human La,4/10/2020,NLP
052142898X,Semantic Interpretation and the Resolution of Ambiguity,,Graeme Hirst,Cambridge University Press,3/19/1992,NLP
9.78164E+12,Classic Computer Science Problems in Java,,David Kopec,Simon and Schuster,12/21/2020,NLP
9.78132E+12,The Chemical Century,Molecular Manipulation and Its Impact on the 20th Century,Richard J. Sundberg,CRC Press,3/31/2017,NLP
9.78163E+12,Semantic Similarity from Natural Language and Ontology Analysis,,"Sébastien Harispe, Sylvie Ranwez, Stefan Janaqi",Morgan & Claypool Publishers,5/1/2015,NLP
3319136496,Nature-Inspired Computation and Machine Learning,"13th Mexican International Conference on Artificial Intelligence, MICAI2014, Tuxtla Gutiérrez, Mexico, November 16-22, 2014. Proceedings","Alexander Gelbukh, Félix Castro Espinoza, Sofía N. Galicia-Haro",Springer,11/20/2014,NLP
9.78303E+12,Formalising Natural Languages: Applications to Natural Language Processing and Digital Humanities,"14th International Conference, NooJ 2020, Zagreb, Croatia, June 5–7, 2020, Revised Selected Papers","Božo Bekavac, Kristina Kocijan, Max Silberztein, Krešimir Šojat",Springer Nature,3/3/2021,NLP
9.78149E+12,Head First Android Development,,"Dawn Griffiths, David Griffiths","""O'Reilly Media, Inc.""",11/10/2021,NLP
9.78146E+12,Text Mining with MATLAB®,,Rafael E. Banchs,Springer Science & Business Media,8/14/2012,NLP
9048175208,Agricultural Research Management,,"G. Loebenstein, G. Thottappilly",Springer,10/19/2010,NLP
9.78019E+12,Pharmaceutical Medicine,,"Adrian Kilcoyne, Phil Ambery, Daniel OConnor",OUP Oxford,5/23/2013,NLP
9811533563,Applications of Machine Learning,,"Prashant Johri, Jitendra Kumar Verma, Sudip Paul",Springer,5/5/2020,NLP
9401051607,Connectionist Natural Language Processing,Readings from Connection Science,Noel Sharkey,Springer,11/6/2012,NLP
1444390554,Linguistic Nativism and the Poverty of the Stimulus,,"Alexander Clark, Shalom Lappin",John Wiley & Sons,12/21/2010,NLP
9.78191E+12,"Artificial Intelligence, Blockchain, and Virtual Worlds",The Impact of Converging Technologies On Authors and the Publishing Industry,Joanna Penn,The Creative Penn,11/29/2020,NLP
3031010116,Introduction to Arabic Natural Language Processing,,Nizar Y. Habash,Springer,8/27/2010,NLP
9.78354E+12,Natural Language Processing – IJCNLP 2005,"Second International Joint Conference, Jeju Island, Korea, October 11-13, 2005, Proceedings","Robert Dale, Kam-Fai Wong, Jian Su, Oi Yee Kwong",Springer Science & Business Media,9/30/2005,NLP
9.78112E+12,The Handbook of Contemporary Semantic Theory,,"Shalom Lappin, Chris Fox",John Wiley & Sons,7/29/2015,NLP
9.78164E+12,TensorFlow in Action,,Thushan Ganegedara,Simon and Schuster,11/1/2022,NLP
1484234499,Advanced Data Analytics Using Python,"With Machine Learning, Deep Learning and NLP Examples",Sayan Mukhopadhyay,Apress,3/29/2018,NLP
9.78903E+12,Studies in French Applied Linguistics,,Dalila Ayoun,John Benjamins Publishing,10/29/2008,NLP
1484262727,Practical TensorFlow.js,Deep Learning in Web App Development,Juan De Dios Santos Rivera,Apress,10/3/2020,NLP
9.78981E+12,Proceedings of 2021 Chinese Intelligent Systems Conference,Volume I,"Yingmin Jia, Weicun Zhang, Yongling Fu, Zhiyuan Yu, Song Zheng",Springer Nature,10/7/2021,NLP
9.78303E+12,Formalizing Natural Languages: Applications to Natural Language Processing and Digital Humanities,"15th International Conference, NooJ 2021, Besançon, France, June 9–11, 2021, Revised Selected Papers","Magali Bigey, Annabel Richeton, Max Silberztein, Izabella Thomas",Springer Nature,1/3/2022,NLP
9.78354E+12,Computational Linguistics and Intelligent Text Processing,"5th International Conference, CICLing 2004, Seoul, Korea, February 15-21, 2004, Proceedings",Alexander Gelbukh,Springer,3/8/2004,NLP
9.78981E+12,Soft Computing and Signal Processing,"Proceedings of 3rd ICSCSP 2020, Volume 1","V. Sivakumar Reddy, V. Kamakshi Prasad, Jiacun Wang, K. T. V. Reddy",Springer Nature,5/20/2021,NLP
9.78396E+12,Deep Learning illustriert,"Eine anschauliche Einführung in Machine Vision, Natural Language Processing und Bilderzeugung für Programmierer und Datenanalysten","Jon Krohn, Grant Beyleveld, Aglaé Bassens",dpunkt.verlag,9/8/2020,NLP
103208748X,Natural Language Understanding and Cognitive Robotics,,MASAO. YOKOTA,CRC Press,6/30/2021,NLP
9.78135E+12,Encyclopedia of Computer Science and Technology,,Phillip A. Laplante,CRC Press,10/2/2017,NLP
9.781E+12,IoT and AI Technologies for Sustainable Living,A Practical Handbook,"Abid Hussain, Garima Tyagi, Sheng-Lung Peng",CRC Press,10/18/2022,NLP
9.78112E+12,Artificial Intelligent Techniques for Wireless Communication and Networking,,"R. Kanthavel, K. Anathajothi, S. Balamurugan, R. Karthik Ganesh",John Wiley & Sons,3/22/2022,NLP
9.78145E+12,Mining the Social Web,"Data Mining Facebook, Twitter, LinkedIn, Google+, GitHub, and More",Matthew A. Russell,"""O'Reilly Media, Inc.""",10/4/2013,NLP
123429013,Quality Control in the Food Industry,,S. M. Herschdoerfer,Academic Press,1/1/1985,NLP
9.78981E+12,3D Imaging Technologies—Multidimensional Signal Processing and Deep Learning,"Methods, Algorithms and Applications, Volume 2","Lakhmi C. Jain, Roumen Kountchev, Yonghang Tai",Springer Nature,8/29/2021,NLP
9.78981E+12,"Machine Learning, Deep Learning and Computational Intelligence for Wireless Communication",Proceedings of MDCWC 2020,E. S. Gopi,Springer Nature,5/28/2021,NLP
9.78019E+12,The Oxford Handbook of Computational Linguistics,,Ruslan Mitkov,Oxford University Press,5/23/2022,NLP
1484287533,Practical Business Analytics Using R and Python,Solve Business Problems Using a Data-driven Approach,"Umesh R. Hodeghatta, Umesha Nayak",Apress,1/27/2023,NLP
9.78981E+12,Information Systems And Technologies For Network Society: Proceedings Of The Ipsj International Symposium,,"Kambayashi Yahiko, Masunaga Yoshifumi, Takizawa Makoto",World Scientific,9/9/1997,NLP
9.78311E+12,The Structure of the Lexicon,Human versus Machine,Jürgen Handke,Walter de Gruyter,1/1/1995,NLP
511519850,Building Natural Language Generation Systems,,"Ehud Reiter, Robert Dale",Cambridge University Press,8/25/2009,NLP
9811909636,Visual Question Answering,From Theory to Application,"Qi Wu, Peng Wang, Xin Wang, Xiaodong He, Wenwu Zhu",Springer,5/14/2022,NLP
521023106,Natural Language Parsing,"Psychological, Computational, and Theoretical Perspectives","David R. Dowty, Lauri Karttunen, Arnold M. Zwicky",Cambridge University Press,11/24/2005,NLP
3642383254,Artificial Intelligence in Medicine,"14th Conference on Artificial Intelligence in Medicine, AIME 2013, Murcia, Spain, May 29 -- June 1, 2013, Proceedings","Niels Peek, Roque Luis Marín Morales, Mor Peleg",Springer,5/16/2013,NLP
3030686396,Explainable AI with Python,,"Leonida Gianfagna, Antonio Di Cecco",Springer,5/31/2021,NLP
9.78354E+12,Computational Linguistics and Intelligent Text Processing,"9th International Conference, CICLing 2008, Haifa, Israel, February 17-23, 2008, Proceedings",Alexander Gelbukh,Springer,2/10/2008,NLP
9.78111E+12,"Language, Cognition, and Computational Models",,"Thierry Poibeau, Aline Villavicencio",Cambridge University Press,1/25/2018,NLP
9.78132E+12,Coping with Biological Growth on Stone Heritage Objects,"Methods, Products, Applications, and Perspectives",Daniela Pinna,CRC Press,5/18/2017,NLP
9.78981E+12,First International Conference on Sustainable Technologies for Computational Intelligence,Proceedings of ICTSCI 2019,"Ashish Kumar Luhach, Janos Arpad Kosa, Ramesh Chandra Poonia, Xiao-Zhi Gao, Dharm Singh",Springer Nature,11/1/2019,NLP
1461455901,Handbook of Damage Mechanics,Nano to Macro Scale for Materials and Structures,George Z. Voyiadjis,Springer,10/14/2014,NLP
9.78332E+12,Computational Linguistics and Intelligent Text Processing,"18th International Conference, CICLing 2017, Budapest, Hungary, April 17–23, 2017, Revised Selected Papers, Part I",Alexander Gelbukh,Springer,10/9/2018,NLP
9.781E+12,Teaching Law and Criminal Justice Through Popular Culture,A Deep Learning Approach in the Streaming Era,Julian Hermida,CRC Press,7/5/2021,NLP
3319883712,Intelligent Natural Language Processing: Trends and Applications,,"Khaled Shaalan, Aboul Ella Hassanien, Fahmy Tolba",Springer,9/1/2018,NLP
PKEY:6610000379057,Speech Recognition,How speech recognition is going to cause disruption,Fouad Sabry,One Billion Knowledgeable,7/10/2022,NLP
3662520060,Building and Using Comparable Corpora,,"Serge Sharoff, Reinhard Rapp, Pierre Zweigenbaum, Pascale Fung",Springer,8/23/2016,NLP
9.78193E+12,Research for the Radiation Therapist,From Question to Culture,"Cailtin Gillan, Lisa DiProspero, Nicole Harnett, Lori Holden",CRC Press,2/7/2014,NLP
3319358472,"Language Production, Cognition, and the Lexicon",,"Núria Gala, Reinhard Rapp, Gemma Bel-Enguix",Springer,9/22/2016,NLP
9.78032E+12,Foundations of Artificial Intelligence in Healthcare and Bioscience,"A User Friendly Guide for IT Professionals, Healthcare Providers, Researchers, and Clinicians",Louis J. Catania,Academic Press,11/25/2020,NLP
3030976440,OCaml Scientific Computing,Functional Programming in Data Science and Artificial Intelligence,"Liang Wang, Jianxin Zhao, Richard Mortier",Springer,5/27/2022,NLP
9.78052E+12,Semantic Processing for Finite Domains,,Martha Stone Palmer,Cambridge University Press,9/28/1990,NLP
9.78332E+12,Advances in Computational Intelligence Systems,"Contributions Presented at the 18th UK Workshop on Computational Intelligence, September 5-7, 2018, Nottingham, UK","Ahmad Lotfi, Hamid Bouchachia, Alexander Gegov, Caroline Langensiepen, Martin McGinnity",Springer,8/10/2018,NLP
3540411453,Learning Language in Logic,,"James Cussens, Saso Dzeroski",Springer,9/27/2000,NLP
3540647902,Assistive Technology and Artificial Intelligence,"Applications in Robotics, User Interfaces and Natural Language Processing","Vibhu O. Mittal, Holly A. Yanco, John Aronis, Richard C. Simpson",Springer,7/15/1998,NLP
3030345173,Artificial Intelligence and Natural Language,"8th Conference, AINL 2019, Tartu, Estonia, November 20–22, 2019, Proceedings","Dmitry Ustalov, Andrey Filchenkov, Lidia Pivovarova",Springer,11/13/2019,NLP
9.78981E+12,The WordNet in Indian Languages,,"Niladri Sekhar Dash, Pushpak Bhattacharyya, Jyoti D. Pawar",Springer,10/20/2016,NLP
1441951989,Efficient Parsing for Natural Language,A Fast Algorithm for Practical Systems,Masaru Tomita,Springer,12/3/2010,NLP
9.78047E+12,Words and Rules,The Ingredients Of Language,Steven Pinker,Hachette UK,7/14/2015,NLP
1579550258,A New Kind of Science,,Stephen Wolfram,Wolfram Media,11/30/2018,NLP
9.78981E+12,Joint Training for Neural Machine Translation,,Yong Cheng,Springer Nature,8/26/2019,NLP
3030302245,Linguistic Linked Data,"Representation, Generation and Applications","Philipp Cimiano, Christian Chiarcos, John P. McCrae, Jorge Gracia",Springer,1/5/2020,NLP
1774636808,Medical Tourism and Wellness,Hospitality Bridging Healthcare (H2h),Taylor & Francis Group,Apple Academic Press,3/31/2021,NLP
3838397282,Text Mining to Support Business Intelligence,,Haralampos Karanikas,LAP Lambert Academic Publishing,9/1/2010,NLP
9.78354E+12,Information Extraction,"Towards Scalable, Adaptable Systems","J. Siekmann, Maria T. Pazienza, J. G. Carbonell",Springer Science & Business Media,10/6/1999,NLP
9.78013E+12,Advances in Ubiquitous Computing,"Cyber-Physical Systems, Smart Cities and Ecological Monitoring",Amy Neustein,Academic Press,4/7/2020,NLP
1801819076,Optimizing Databricks Workloads,Harness the Power of Apache Spark in Azure and Maximize the Performance of Modern Big Data Workloads,"Anirudh Kala, Anshul Bhatnagar, Sarthak Sarbahi",Packt Publishing,12/24/2021,NLP
444637443,Cognitive Computing,Theory and Applications,"Vijay V. Raghavan, Venkat N. Gudivada, C. R. Rao, Venu Govindaraju",North-Holland,9/9/2016,NLP
9.78981E+12,Proceedings of International Joint Conference on Computational Intelligence,IJCCI 2018,"Mohammad Shorif Uddin, Jagdish Chand Bansal",Springer,7/3/2019,NLP
9.78303E+12,2nd EAI International Conference on Big Data Innovation for Sustainable Cognitive Computing,BDCC 2019,"Anandakumar Haldorai, Arulmurugan Ramu, Sudha Mohanram, Mu-Yen Chen",Springer Nature,9/30/2020,NLP
9.78006E+12,Magic Words,,Jonah Berger,HarperCollins,3/7/2023,NLP
UOM:39015021828234,Neural Networks and Speech Processing,,"David P. Morgan, Christopher L. Scofield",Springer,2/28/1991,NLP
9.78303E+12,Urban Intelligence and Applications,Proceedings of ICUIA 2019,"Xiaohui Yuan, Mohamed Elhoseny",Springer Nature,6/25/2020,NLP
1138412538,Windows Assembly Language and Systems Programming,16- and 32-Bit Low-Level Programming for the PC and Windows,Barry Kauler,CRC Press,9/11/2017,NLP
9.78364E+12,Advanced Language Technologies for Digital Libraries,"International Workshops on NLP4DL 2009, Viareggio, Italy, June 15, 2009 and AT4DL 2009, Trento, Italy, September 8, 2009","Raffaella Bernardi, Frederique Segond, Ilya Zaihrayeu",Springer Science & Business Media,10/14/2011,NLP
UOM:35128001638822,Expert Systems in Business and Finance,Issues and Applications,"Paul R. Watkins, Lance B. Eliot",John Wiley & Sons Incorporated,7/27/1993,NLP
9.78112E+12,Knowledge Needs and Information Extraction,Towards an Artificial Consciousness,Nicolas Turenne,John Wiley & Sons,2/5/2013,NLP
3031166264,Handbook of Computational Social Science for Policy,,"Eleonora Bertoni, Matteo Fontana, Lorenzo Gabrielli, Serena Signorelli, Michele Vespe",Springer,1/25/2023,NLP
UOM:39015010414947,Insights Into Personal Computers,,"Amar Gupta, Hoo-min D. Toong",Institute of Electrical & Electronics Engineers(IEEE),1/1/1985,NLP
UCSC:32106011828727,Intelligent Software Systems Development,An IS Manager's Guide,"Paul Harmon, Curtis Hall",John Wiley & Sons Incorporated,9/15/1993,NLP
1443860522,Constraints and Language,,"Philippe Blache, Henning Christiansen, Veronica Dahl, Denys Duchier, Jorgen Villadsen",Cambridge Scholars Pub,8/1/2014,NLP
1412996066,Introduction to Language Development,,Shelia M. Kennison,"SAGE Publications, Incorporated",8/1/2013,NLP
UCSC:32106014183906,IJCAI Proceedings 1997,,"IJCAI, Martha E. Pollack, International Joint Conferences on Artificial Intelligence",Morgan Kaufmann,7/22/1998,NLP
UCAL:B4344291,Text Understanding in LILOG,Integrating Computational Linguistics and Artificial Intelligence. Final Report on the IBM Germany LILOG-Project,"Otthein Herzog, Claus-Rainer Rollinger",Lecture Notes in Artificial Intelligence,9/25/1991,NLP
3037856548,Advances in Nanoscience and Nanotechnology,,"S. Velumani, N. Muthukumarasamy",Trans Tech Publication,7/1/2013,NLP
STANFORD:36105032879947,Humans and Machines,"Proceedings of the 4th Delaware Symposium on Language Studies, October 1982, the University of Delaware",Stephanie Williams,Praeger,1/1/1985,NLP
